type,name,address,capacity,code
軽費老人ホーム,ケアハウス　サン・フラワー,弘前市大字向外瀬字豊田３２０番１,30,02202
有料老人ホーム,特定有料老人ホームクローバーズ・アネックス,八戸市南郷大字市野沢字山陣屋３６－５０,49,02203
有料老人ホーム,クローバーズ・ピア八戸「ひまわりの家」,八戸市江陽二丁目13番33号,48,02203
有料老人ホーム,介護付有料老人ホーム　シーガル,八戸市湊高台二丁目３－２,32,02203
サ高住（地域密着型）,金吹沢の森,八戸市大字大久保字大山7番地,17,02203
軽費老人ホーム,ケアハウスハルニレ,五所川原市大字水野尾字懸樋２２２番地3,30,02205
サ高住,サービス付高齢者住宅リゾート「きずな」,十和田市大字三本木字一本木沢19-1,30,02206
サ高住（地域密着型）,地域密着型特定施設なかよし荘,十和田市大字深持字南平312番1,24,02206
有料老人ホーム,堀口ひばり苑,三沢市大字三沢字堀口164-291,55,02207
サ高住,シニアライフ大津,三沢市大津二丁目１２－３７４,40,02207
有料老人ホーム,松園ひばり苑,三沢市松園町二丁目21-7,36,02207
有料老人ホーム,松園ケアラウンジ・スカイ,三沢市松園町二丁目７－７,18,02207
有料老人ホーム（地域密着型）,ぬくもり,今別町浜名字中宇田１番地３１,29,02303
サ高住,サービス付き高齢者向け住宅　双松苑,階上町大字角柄折字餅粟久保４番地１,15,02446
有料老人ホーム,介護付有料老人ホームやすらぎ,盛岡市繋字猿田１番地４６,144,03201
有料老人ホーム,アンビシャスシティ　志家,盛岡市中ノ橋通２丁目７－３８,91,03201
有料老人ホーム,ブライトステージ,盛岡市肴町３番１８号,80,03201
サ高住,サービス付き高齢者向け住宅ゆうあいの街,盛岡市北飯岡1丁目2-25,67,03201
サ高住（外部サービス利用型）,サービス付き高齢者向け住宅ゆうあいの街,盛岡市北飯岡1丁目2-25,67,03201
軽費老人ホーム,軽費老人ホーム　ケアガーデン高松公園,盛岡市上田字毛無森２番地７,60,03201
軽費老人ホーム,ケアハウスおでんせ特定施設入居者生活介護,盛岡市上厨川字横長根76番地1,59,03201
軽費老人ホーム,軽費老人ホーム　ケアハウス麗沢,盛岡市猪去三枚橋21番地,56,03201
有料老人ホーム,介護付き有料老人ホームホープタウン輪っか,盛岡市津志田西2丁目2-51,42,03201
有料老人ホーム,盛岡北ケアコミュニティそよ風,盛岡市三ツ割4丁目7-17,40,03201
サ高住,エイジングホーム健寿庵,盛岡市下太田沢田22番地15,28,03201
有料老人ホーム,介護付有料老人ホームあおぞら,盛岡市津志田町一丁目15番37号,23,03201
有料老人ホーム,福寿の森,盛岡市本宮6丁目1-47,15,03201
有料老人ホーム（地域密着型）,愛福祉会にいさと介護付有料老人ホーム,宮古市刈屋第12地割3番地,21,03202
有料老人ホーム,公益財団法人総合花巻病院介護付き有料老人ホームケアメディカルはなまき,花巻市御田屋町4番56号,85,03205
軽費老人ホーム,ケアハウス金矢,花巻市金矢第１９地割４０８番地,49,03205
軽費老人ホーム,ケアハウス千鳥苑,花巻市石鳥谷町大瀬川8-10-1,18,03205
サ高住（地域密着型）,生活支援住宅六花,花巻市大畑第1地割24番地2,18,03205
軽費老人ホーム,ケアハウス北星荘,北上市下鬼柳１７地割１２７番地５,30,03206
軽費老人ホーム（地域密着型）,ケアハウス常心の里,北上市常盤台四丁目７番３２号,20,03206
有料老人ホーム（地域密着型）,介護付き有料老人ホーム　シルバーホームほっと東館,北上市和賀町岩崎1-114,9,03206
有料老人ホーム,介護付有料老人ホ－ムいわいの郷,一関市山目字館６４番７,90,03209
軽費老人ホーム（地域密着型）,介護付きケアハウス　プレシオーソ中里,一関市中里字在家27番地1,29,03209
軽費老人ホーム（地域密着型）,ケアハウスぽらん,一関市千厩町磐清水字二本松93番地,27,03209
軽費老人ホーム,福光園ケアハウス老楽園,一関市萩荘字大袋３０６番地１,20,03209
軽費老人ホーム,一関ロイヤルハウス,一関市真柴字吉ヶ沢20-81,20,03209
軽費老人ホーム,ケアハウスまべち川,二戸市金田一字上田面301番地1,40,03213
軽費老人ホーム,ケアハウスにのへ,二戸市堀野字馬場50-14,30,03213
軽費老人ホーム,ケアハウスアーベイン八幡平,八幡平市柏台二丁目9番3号,35,03214
サ高住,特定施設入居者生活介護事業所安親館,奥州市江刺愛宕字観音堂沖400番地1,18,03215
軽費老人ホーム,介護付軽費老人ホーム　ケアハウス巣子,滝沢市巣子732番地2,50,03216
有料老人ホーム（地域密着型）,介護付有料老人ホーム和,洋野町中野第５地割７５番地,15,03507
有料老人ホーム,ベストライフ仙台西,仙台市青葉区栗生6-7-1,75,04101
有料老人ホーム,グランダ上杉雨宮,仙台市青葉区堤通雨宮町10-26,60,04101
有料老人ホーム,ニチイケアセンター仙台中山吉成,仙台市青葉区中山吉成1丁目7－18,60,04101
有料老人ホーム,介護付有料老人ホーム　アサヒサンクリーン仙台広瀬,仙台市青葉区愛子東三丁目１番２０号,60,04101
軽費老人ホーム,光陽ホーム,仙台市青葉区荒巻字三居沢1-5,50,04101
有料老人ホーム,有料老人ホーム　クローバーズ・ピア本町,仙台市青葉区本町2丁目17番27号,37,04101
有料老人ホーム,さくらハウス西花苑,仙台市青葉区西花苑1丁目39番7号,36,04101
有料老人ホーム,介護付有料老人ホーム　アルカディア仙台敬寿園,仙台市青葉区八幡６丁目９番15号,20,04101
有料老人ホーム,ネクサスコート仙台東,仙台市宮城野区苦竹1丁目9番1号,120,04102
サ高住,アースサポートクオリア仙台高砂,仙台市宮城野区福室3丁目24番18号,66,04102
有料老人ホーム,まどか鶴ヶ谷,仙台市宮城野区鶴ヶ谷六丁目7番1号,60,04102
有料老人ホーム,ニチイケアセンター仙台栄,仙台市宮城野区栄１丁目４番３４号,60,04102
有料老人ホーム,有料老人ホーム　サニーライフ仙台宮城野,仙台市宮城野区岩切分台2-11-20,60,04102
有料老人ホーム,ベストライフ仙台東,仙台市宮城野区高砂1-30-20,60,04102
有料老人ホーム,そんぽの家　仙台岩切,仙台市宮城野区岩切字青津目１２９番地１号,49,04102
有料老人ホーム,介護付き有料老人ホームツクイ・サンシャイン仙台,仙台市宮城野区新田東2-12-7,48,04102
サ高住,特定施設入居者生活介護　ピーコムライフ鶴ケ谷,仙台市宮城野区鶴ケ谷東1-1-5,44,04102
軽費老人ホーム,ケアハウスインいわきり,仙台市宮城野区岩切字稲荷24-1,42,04102
有料老人ホーム,介護付有料老人ホーム　チアフルホーム福室,仙台市宮城野区福室４丁目５番５号,26,04102
有料老人ホーム,介護付有料老人ホームＪ＆Ｂ,仙台市宮城野区清水沼3-7-8,10,04102
サ高住,アースサポートクオリア仙台大和町,仙台市若林区大和町5丁目30番25号,60,04103
軽費老人ホーム,ケアハウス　千年の杜仙台,仙台市若林区荒井東二丁目１２番地の１,50,04103
有料老人ホーム,ニチイケアセンター仙台若林,仙台市若林区荒井3丁目27-７,50,04103
有料老人ホーム,六郷の杜,仙台市若林区下飯田遠谷地171番地,21,04103
有料老人ホーム,介護付有料老人ホームグリーンライフ仙台,仙台市太白区あすと長町一丁目3番1号,210,04104
有料老人ホーム,有料老人ホーム サニーライフ仙台,仙台市太白区泉崎1-21-40,146,04104
有料老人ホーム,ベストライフ仙台南,仙台市太白区袋原1-26-1,73,04104
有料老人ホーム,アースサポートクオリア仙台富沢,仙台市太白区大野田四丁目７番地の１４,60,04104
有料老人ホーム,介護付有料老人ホーム　オー・ド・エクラ,仙台市太白区茂庭字新御所川40番,60,04104
有料老人ホーム,まえだの家　仙台中田,仙台市太白区中田７丁目２３番７号,58,04104
有料老人ホーム,まどか長町,仙台市太白区長町一丁目6番3号,55,04104
有料老人ホーム,ラ・ナシカ　せんだい,仙台市太白区八本松一丁目7番10号,51,04104
有料老人ホーム,ひより台ケアラウンジ・スカイ,仙台市太白区ひより台3-16,39,04104
サ高住,特定施設　第三白東苑,仙台市太白区袋原4丁目35-35,30,04104
有料老人ホーム,エバーグリーンシティ・寺岡,仙台市泉区寺岡１丁目２５－１,214,04105
有料老人ホーム,ベストライフ仙台,仙台市泉区泉中央2-22-1,70,04105
有料老人ホーム,ニチイケアセンター仙台市名坂,仙台市泉区市名坂字東裏２５－１,60,04105
有料老人ホーム,ニチイケアセンター仙台松森,仙台市泉区松森字台95番地の1,50,04105
サ高住,サービス付き高齢者向け住宅こもれび（特定施設）,仙台市泉区泉中央南１４番地,45,04105
有料老人ホーム,ギャラリー杜の音　四季彩館,仙台市泉区上谷刈字赤坂6-102,42,04105
軽費老人ホーム,ケアハウス　橘館,仙台市泉区実沢字橘川屋敷１番地,30,04105
サ高住,サービス付き高齢者住宅はなことば石巻,石巻市駅前北通り一丁目14番21号,48,04202
軽費老人ホーム,ケアハウスしおさい,石巻市流留字沖30番地3,30,04202
軽費老人ホーム,ケアハウス　月見ヶ丘,塩竈市月見ヶ丘6番10号,30,04203
軽費老人ホーム（地域密着型）,ケアハウス大谷春圃苑,気仙沼市本吉町長根151番地1,20,04205
サ高住,ケアハウス大谷春圃苑,気仙沼市本吉町長根１５１番地１,20,04205
有料老人ホーム（地域密着型）,土筆の里,気仙沼市唐桑町小長根１７２－１,8,04205
軽費老人ホーム,ケアハウス　うらやす,名取市下余田字鹿島８６－５,30,04207
有料老人ホーム,暖暖の里　仙台南,名取市みどり台２－４－４,30,04207
サ高住,まごころホーム美田園,名取市美田園三丁目1-1,20,04207
有料老人ホーム,暖暖の里角田,角田市横倉字卯ノ崎94-17,18,04208
サ高住,シルバーランド　ドンクマサーかくだ,角田市梶賀字東40番地1号,0,04208
有料老人ホーム,介護付き有料老人ホーム　ウェルフェアー多賀城,多賀城市町前2丁目2-5,45,04209
サ高住,介護付き有料老人ホームルポたけくま,岩沼市たけくま1丁目20番2号,60,04211
有料老人ホーム,高齢者複合型施設カーサ岩沼介護付有料老人ホーム,岩沼市中央三丁目7-16,51,04211
軽費老人ホーム（地域密着型）,ケアハウス登米,登米市登米町寺池辺室山27-2,29,04212
軽費老人ホーム（地域密着型）,ケアハウスあおば,登米市南方町鴻ノ木１８５番地,29,04212
軽費老人ホーム,さくらの里若柳　ケアハウス,栗原市若柳字川北塚原１５番地の７,30,04213
軽費老人ホーム,うぐいすの里ケアハウス,栗原市鶯沢南郷広面４０－１,25,04213
軽費老人ホーム,ケアハウス　アリヴィオ,栗原市金成末野台下３６－５,20,04213
軽費老人ホーム,特定ケアハウスはまなすの里,東松島市小野字中の関６番２,39,04214
サ高住,介護付有料老人ホーム　穂波あんしん館,大崎市古川穂波三丁目７番５７号,60,04215
