,type,name,address,capacity,code,coordinate,residential,demand,capacity_pct,capacity_per_k,longitude,latitude
183,認知症対応型共同生活介護,ツクイ札幌麻生,札幌市東区北35条東1丁目5番7号,18,01103,"[141.346909, 43.103382]",1,33050.544,0.0544620385068397,0.544620385068397,141.346909,43.103382
184,認知症対応型共同生活介護,北海道札幌市東区北35条東1丁目5番7号,札幌市東区北35条東1丁目5番7号,18,01103,"[141.346909, 43.103382]",1,33050.544,0.0544620385068397,0.544620385068397,141.346909,43.103382
185,認知症対応型共同生活介護,札幌蒼生会グループホーム栄町,札幌市東区北46条東16丁目1番18号,17,01103,"[141.366608, 43.11887]",1,33050.544,0.051436369700904164,0.5143636970090416,141.366608,43.11887
186,認知症対応型共同生活介護,グループホームハートの家,札幌市東区北11条東3丁目1番10号,17,01103,"[141.357605, 43.075371]",1,33050.544,0.051436369700904164,0.5143636970090416,141.357605,43.075371
187,認知症対応型共同生活介護,グループホーム徳洲苑なえぼ,札幌市東区北７条東１８丁目１０５－２３,15,01103,"[141.381668, 43.074722]",1,33050.544,0.045385032089033085,0.45385032089033084,141.381668,43.074722
188,認知症対応型共同生活介護,グループホーム　せせらぎの里,札幌市東区東苗穂7条3丁目1番5号,9,01103,"[141.412079, 43.093418]",1,33050.544,0.02723101925341985,0.2723101925341985,141.412079,43.093418
189,認知症対応型共同生活介護,グループホームもえれのお家北大館,札幌市東区中沼西２条２丁目７－８,9,01103,"[141.416183, 43.128239]",1,33050.544,0.02723101925341985,0.2723101925341985,141.416183,43.128239
190,認知症対応型共同生活介護,ぐるーぷほーむ　ひがしなえぼこすもす,札幌市東区東苗穂13条四丁目3-21,9,01103,"[141.427307, 43.10397]",1,33050.544,0.02723101925341985,0.2723101925341985,141.427307,43.10397
222,介護老人保健施設,介護老人保健施設コミュニティホーム白石,札幌市白石区本郷通３丁目南１番３５号,100,01104,"[141.403854, 43.046051]",1,26414.276,0.3785831570776348,3.785831570776348,141.403854,43.046051
223,介護老人保健施設,介護老人保健施設　生きがい,札幌市白石区北郷2条11丁目3番20号,100,01104,"[141.433182, 43.050522]",1,26414.276,0.3785831570776348,3.785831570776348,141.433182,43.050522
224,介護老人保健施設,介護老人保健施設ぼだい樹,札幌市白石区川下577番地9,100,01104,"[141.443802, 43.06868]",1,26414.276,0.3785831570776348,3.785831570776348,141.443802,43.06868
225,介護老人福祉施設,特別養護老人ホーム白石ハイツ,札幌市白石区本通１６丁目北４番３０号,86,01104,"[141.433929, 43.038914]",1,26414.276,0.32558151508676597,3.25581515086766,141.433929,43.038914
226,介護老人福祉施設,特別養護老人ホームきさく苑,札幌市白石区川下２１２８－２,84,01104,"[141.445099, 43.076855]",1,26414.276,0.31800985194521325,3.1800985194521325,141.445099,43.076855
227,介護老人福祉施設,特別養護老人ホームルミエール,札幌市白石区東札幌1条3丁目1－1,83,01104,"[141.382202, 43.048191]",1,26414.276,0.31422402037443686,3.1422402037443686,141.382202,43.048191
228,介護老人保健施設,勤医協老人保健施設柏ヶ丘,札幌市白石区平和通7丁目南5-１,80,01104,"[141.416779, 43.046856]",1,26414.276,0.3028665256621078,3.0286652566210783,141.416779,43.046856
229,介護老人福祉施設,特別養護老人ホーム平成苑,札幌市白石区菊水元町8条2丁目7-15,80,01104,"[141.414536, 43.07164]",1,26414.276,0.3028665256621078,3.0286652566210783,141.414536,43.07164
230,介護老人福祉施設,特別養護老人ホーム　白石ポプラ園,札幌市白石区中央1条4丁目2-6,80,01104,"[141.395355, 43.054886]",1,26414.276,0.3028665256621078,3.0286652566210783,141.395355,43.054886
231,介護老人福祉施設,特別養護老人ホーム へいわの郷,札幌市白石区平和通１丁目南２番１号,80,01104,"[141.405273, 43.053867]",1,26414.276,0.3028665256621078,3.0286652566210783,141.405273,43.053867
232,介護老人福祉施設,特別養護老人ホームきくすいの里,札幌市白石区菊水元町４条１丁目1-1,80,01104,"[141.402756, 43.070633]",1,26414.276,0.3028665256621078,3.0286652566210783,141.402756,43.070633
233,介護老人福祉施設,特別養護老人ホームあすかＨＯＵＳＥ白石,札幌市白石区中央１条5丁目1－10,80,01104,"[141.3965, 43.052891]",1,26414.276,0.3028665256621078,3.0286652566210783,141.3965,43.052891
234,介護老人福祉施設（地域密着型）,地域密着型介護老人福祉施設　菊水こまちの郷,札幌市白石区菊水上町4条3丁目94番地64,29,01104,"[141.393661, 43.063496]",1,26414.276,0.10978911555251408,1.097891155525141,141.393661,43.063496
235,介護老人福祉施設（地域密着型）,地域密着型特別養護老人ホーム アルメリア米里,札幌市白石区米里１条３丁目１０番１１号,29,01104,"[141.417023, 43.073486]",1,26414.276,0.10978911555251408,1.097891155525141,141.417023,43.073486
236,認知症対応型共同生活介護,グループホームあさひの家,札幌市白石区北郷１条３丁目１－５４,27,01104,"[141.408432, 43.058414]",1,26414.276,0.1022174524109614,1.022174524109614,141.408432,43.058414
237,認知症対応型共同生活介護,グループホーム　北海ハウス,札幌市白石区北郷７条３丁目８－１２,27,01104,"[141.4207, 43.065521]",1,26414.276,0.1022174524109614,1.022174524109614,141.4207,43.065521
238,認知症対応型共同生活介護,グループホーム平成苑,札幌市白石区菊水元町8条1丁目14-8,27,01104,"[141.410812, 43.076576]",1,26414.276,0.1022174524109614,1.022174524109614,141.410812,43.076576
239,認知症対応型共同生活介護,グループホームまいホーム川下,札幌市白石区川下574番地61,27,01104,"[141.443802, 43.06868]",1,26414.276,0.1022174524109614,1.022174524109614,141.443802,43.06868
240,認知症対応型共同生活介護,グループホームまいホーム川北,札幌市白石区川北2条1丁目７－８,27,01104,"[141.433228, 43.058689]",1,26414.276,0.1022174524109614,1.022174524109614,141.433228,43.058689
241,認知症対応型共同生活介護,グーループホームまいホーム川北二番館,札幌市白石区川北1条3丁目7-18,27,01104,"[141.440323, 43.058323]",1,26414.276,0.1022174524109614,1.022174524109614,141.440323,43.058323
242,認知症対応型共同生活介護,グループホーム白石館,札幌市白石区川下1条8丁目2番18号,24,01104,"[141.451233, 43.046471]",1,26414.276,0.09085995769863235,0.9085995769863235,141.451233,43.046471
243,認知症対応型共同生活介護,グループホーム白石の郷,札幌市白石区本郷通３丁目南１番１６号,18,01104,"[141.40477, 43.046276]",1,26414.276,0.06814496827397426,0.6814496827397426,141.40477,43.046276
244,認知症対応型共同生活介護,ふれあいの里グループホームほほえみ,札幌市白石区平和通１５丁目北２－１２,18,01104,"[141.432892, 43.04253]",1,26414.276,0.06814496827397426,0.6814496827397426,141.432892,43.04253
245,認知症対応型共同生活介護,グループホーム福寿荘Ⅱ,札幌市白石区北郷4条12丁目3-35,18,01104,"[141.437119, 43.053024]",1,26414.276,0.06814496827397426,0.6814496827397426,141.437119,43.053024
246,認知症対応型共同生活介護,グループホームいずみの里,札幌市白石区北郷2条11丁目4番32号,18,01104,"[141.433685, 43.049942]",1,26414.276,0.06814496827397426,0.6814496827397426,141.433685,43.049942
247,認知症対応型共同生活介護,ふれあいの里グループホームこもれび,札幌市白石区平和通15丁目北2－30,18,01104,"[141.43364, 43.042473]",1,26414.276,0.06814496827397426,0.6814496827397426,141.43364,43.042473
248,認知症対応型共同生活介護,医療法人社団弘恵会　グループホーム生きがい,札幌市白石区北郷2条11丁目3番20号,18,01104,"[141.433182, 43.050522]",1,26414.276,0.06814496827397426,0.6814496827397426,141.433182,43.050522
249,認知症対応型共同生活介護,グループホームみんなの家,札幌市白石区菊水９条３丁目4-13,18,01104,"[141.386841, 43.059879]",1,26414.276,0.06814496827397426,0.6814496827397426,141.386841,43.059879
250,認知症対応型共同生活介護,グループホーム弥生,札幌市白石区北郷5条4丁目9番20号,18,01104,"[141.422012, 43.061806]",1,26414.276,0.06814496827397426,0.6814496827397426,141.422012,43.061806
251,認知症対応型共同生活介護,医療法人社団弘恵会　グループホーム生きがい２,札幌市白石区北郷2条4丁目6番12号,18,01104,"[141.416245, 43.057575]",1,26414.276,0.06814496827397426,0.6814496827397426,141.416245,43.057575
252,認知症対応型共同生活介護,グループホームあかね,札幌市白石区東札幌5条4丁目１－７,18,01104,"[141.391739, 43.052078]",1,26414.276,0.06814496827397426,0.6814496827397426,141.391739,43.052078
253,認知症対応型共同生活介護,グループホームハートの家参番館,札幌市白石区平和通2丁目南6番28号,18,01104,"[141.409866, 43.052036]",1,26414.276,0.06814496827397426,0.6814496827397426,141.409866,43.052036
254,認知症対応型共同生活介護,グループホーム　いずみの杜,札幌市白石区北郷２条１１丁目７番３号,18,01104,"[141.433121, 43.049736]",1,26414.276,0.06814496827397426,0.6814496827397426,141.433121,43.049736
255,認知症対応型共同生活介護,グループホーム北海ハウス二番館,札幌市白石区北郷８条３丁目６－３０,18,01104,"[141.422684, 43.067184]",1,26414.276,0.06814496827397426,0.6814496827397426,141.422684,43.067184
256,認知症対応型共同生活介護,グループホーム　ハートの家伍番館,札幌市白石区菊水上町1条2丁目179番5号,18,01104,"[141.384018, 43.063347]",1,26414.276,0.06814496827397426,0.6814496827397426,141.384018,43.063347
257,認知症対応型共同生活介護,グループホームかわしも公園,札幌市白石区川北2条3丁目7番13号,18,01104,"[141.440445, 43.060825]",1,26414.276,0.06814496827397426,0.6814496827397426,141.440445,43.060825
258,認知症対応型共同生活介護,グッドケア・平和通,札幌市白石区平和通16丁目北9番1号,18,01104,"[141.436325, 43.044247]",1,26414.276,0.06814496827397426,0.6814496827397426,141.436325,43.044247
259,認知症対応型共同生活介護,グループホーム福寿荘Ⅲ,札幌市白石区北郷5条9丁目8-33,15,01104,"[141.42926, 43.058098]",1,26414.276,0.05678747356164522,0.5678747356164522,141.42926,43.058098
260,認知症対応型共同生活介護,グループホームいきいき,札幌市白石区北郷9条3丁目3番1号,15,01104,"[141.421036, 43.069973]",1,26414.276,0.05678747356164522,0.5678747356164522,141.421036,43.069973
261,認知症対応型共同生活介護,グループホーム福寿荘,札幌市白石区北郷5条9丁目8-33,9,01104,"[141.42926, 43.058098]",1,26414.276,0.03407248413698713,0.3407248413698713,141.42926,43.058098
262,認知症対応型共同生活介護,グループホームあかり,札幌市白石区栄通１６丁目６－１６,9,01104,"[141.427505, 43.031181]",1,26414.276,0.03407248413698713,0.3407248413698713,141.427505,43.031181
263,認知症対応型共同生活介護,グループホーム 虹の家白石,札幌市白石区平和通１１丁目北３番１４号,9,01104,"[141.42717, 43.044838]",1,26414.276,0.03407248413698713,0.3407248413698713,141.42717,43.044838
264,認知症対応型共同生活介護,グループホーム凛,札幌市白石区米里３条１丁目２番４号,9,01104,"[141.421387, 43.083424]",1,26414.276,0.03407248413698713,0.3407248413698713,141.421387,43.083424
265,認知症対応型共同生活介護,とらいあんぐる太陽,札幌市白石区菊水元町５条２丁目２番１８号,9,01104,"[141.407822, 43.071476]",1,26414.276,0.03407248413698713,0.3407248413698713,141.407822,43.071476
288,介護老人保健施設,介護老人保健施設　アメニティ西岡,札幌市豊平区西岡４条４丁目１番５号,100,01105,"[141.388962, 43.016602]",1,28831.674,0.34684076963411836,3.468407696341184,141.388962,43.016602
289,介護老人保健施設,北海道病院附属介護老人保健施設,札幌市豊平区中の島1条8丁目3番18号,100,01105,"[141.357712, 43.025948]",1,28831.674,0.34684076963411836,3.468407696341184,141.357712,43.025948
290,介護老人福祉施設,介護老人福祉施設　幸栄の里,札幌市豊平区月寒西2条5丁目1-2,100,01105,"[141.389938, 43.032043]",1,28831.674,0.34684076963411836,3.468407696341184,141.389938,43.032043
291,介護老人保健施設,介護老人保健施設　ライフふくまつ,札幌市豊平区西岡４９７－１０,85,01105,"[141.369919, 42.98698]",1,28831.674,0.29481465418900066,2.9481465418900066,141.369919,42.98698
292,介護老人保健施設,介護老人保健施設　豊平北翔館　豊翔の郷,札幌市豊平区旭町５丁目５－１,80,01105,"[141.366348, 43.044815]",1,28831.674,0.2774726157072947,2.774726157072947,141.366348,43.044815
293,介護老人保健施設,介護老人保健施設福住の丘,札幌市豊平区月寒西1条11丁目3-10,80,01105,"[141.398178, 43.023449]",1,28831.674,0.2774726157072947,2.774726157072947,141.398178,43.023449
294,介護老人福祉施設,アビターレナーシングホーム,札幌市豊平区平岸2条2丁目1番1号,80,01105,"[141.367188, 43.041061]",1,28831.674,0.2774726157072947,2.774726157072947,141.367188,43.041061
